order_id,customer_id,product_id,product_name,order_date,quantity,unit_price,total_amount,status,region,customer_segment
O01033,C3616,P008,Webcam,2023-10-29,1,89.99,89.99,Refunded,East,Standard
O01034,C1663,P006,Mouse,2024-12-09,3,29.99,89.97,Completed,East,Premium
O01035,C1246,P007,Monitor,2024-01-27,3,299.99,899.97,Cancelled,East,Premium
O01036,C4803,P002,Smartphone,2024-03-27,4,699.99,2799.96,Pending,Central,Standard
O01037,C1589,P008,Webcam,2023-07-02,1,89.99,89.99,Refunded,South,Basic
O01038,C3930,P002,Smartphone,2024-10-20,4,699.99,2799.96,Cancelled,North,Premium
O01039,C3980,P002,Smartphone,2023-03-16,5,699.99,3499.95,Cancelled,West,Premium
O01040,C4821,P003,Tablet,2024-05-24,1,399.99,399.99,Completed,West,Standard
O01041,C3353,P006,Mouse,2023-06-05,4,29.99,119.96,Completed,Central,Basic
O01042,C2654,P008,Webcam,2024-05-17,4,89.99,359.96,Completed,Central,Premium
O01043,C1496,P007,Monitor,2023-01-04,4,299.99,1199.96,Cancelled,East,Basic
O01044,C3589,P007,Monitor,2023-11-07,1,299.99,299.99,Completed,East,Basic
O01045,C4114,P002,Smartphone,2023-12-15,4,699.99,2799.96,Cancelled,South,Premium
O01046,C3706,P001,Laptop,2024-07-21,4,999.99,3999.96,Pending,East,Basic
O01047,C2992,P002,Smartphone,2024-02-04,3,699.99,2099.97,Completed,West,Basic
O01048,C1790,P003,Tablet,2023-07-14,1,399.99,399.99,Completed,Central,Premium
O01049,C4247,P007,Monitor,2024-05-15,1,299.99,299.99,Cancelled,West,Basic
O01050,C2389,P001,Laptop,2024-04-05,1,999.99,999.99,Completed,East,Basic
O01051,C1867,P007,Monitor,2023-02-13,1,299.99,299.99,Refunded,Central,Premium
O01052,C1151,P004,Headphones,2024-08-16,1,149.99,149.99,Pending,West,Basic
O01053,C1187,P008,Webcam,2023-01-20,5,89.99,449.95,Pending,South,Premium
O01054,C4361,P001,Laptop,2023-06-26,3,999.99,2999.97,Completed,West,Basic
O01055,C4349,P010,Charger,2023-06-24,1,49.99,49.99,Completed,North,Standard
O01056,C1258,P010,Charger,2024-09-01,2,49.99,99.98,Pending,West,Standard
O01057,C1494,P007,Monitor,2024-11-25,3,299.99,899.97,Pending,East,Premium
O01058,C2374,P010,Charger,2023-02-16,2,49.99,99.98,Completed,North,Standard
O01059,C3852,P007,Monitor,2023-05-25,2,299.99,599.98,Cancelled,Central,Premium
O01060,C1166,P004,Headphones,2024-03-25,5,149.99,749.95,Pending,North,Basic
O01061,C1064,P007,Monitor,2024-09-19,2,299.99,599.98,Refunded,North,Premium
O01062,C3894,P003,Tablet,2023-01-08,1,399.99,399.99,Cancelled,West,Basic
O01063,C1586,P003,Tablet,2024-05-02,2,399.99,799.98,Cancelled,Central,Standard
O01064,C3500,P004,Headphones,2024-02-26,2,149.99,299.98,Completed,Central,Premium
O01065,C3568,P010,Charger,2024-05-26,1,49.99,49.99,Cancelled,East,Standard
O01066,C1786,P009,Speaker,2023-01-05,2,199.99,399.98,Completed,Central,Premium
O01067,C3078,P006,Mouse,2024-09-25,5,29.99,149.95,Pending,West,Basic
O01068,C1217,P004,Headphones,2024-11-06,3,149.99,449.97,Pending,North,Premium
O01069,C1722,P008,Webcam,2024-12-02,4,89.99,359.96,Pending,North,Premium
O01070,C1858,P006,Mouse,2024-10-22,3,29.99,89.97,Refunded,East,Standard
O01071,C1427,P008,Webcam,2024-09-23,1,89.99,89.99,Completed,Central,Premium
O01072,C3109,P001,Laptop,2023-06-11,4,999.99,3999.96,Completed,North,Premium
O01073,C2335,P010,Charger,2024-03-31,5,49.99,249.95,Refunded,South,Basic
O01074,C4190,P006,Mouse,2024-11-24,2,29.99,59.98,Completed,East,Premium
O01075,C4563,P004,Headphones,2023-04-11,4,149.99,599.96,Pending,West,Premium
O01076,C2984,P008,Webcam,2023-03-17,5,89.99,449.95,Completed,West,Premium
O01077,C1729,P010,Charger,2023-08-10,4,49.99,199.96,Refunded,East,Premium
O01078,C4995,P004,Headphones,2024-04-13,3,149.99,449.97,Cancelled,South,Standard
O01079,C1244,P001,Laptop,2023-05-11,5,999.99,4999.95,Cancelled,South,Premium
O01080,C1701,P008,Webcam,2024-04-21,4,89.99,359.96,Cancelled,South,Standard
O01081,C4709,P003,Tablet,2024-09-10,5,399.99,1999.95,Pending,Central,Basic
O01082,C4510,P002,Smartphone,2023-08-24,4,699.99,2799.96,Refunded,South,Basic
O01083,C1059,P008,Webcam,2024-04-29,3,89.99,269.97,Refunded,South,Premium
O01084,C1910,P007,Monitor,2023-12-02,5,299.99,1499.95,Pending,Central,Premium
O01085,C2927,P001,Laptop,2024-03-03,1,999.99,999.99,Completed,West,Basic
O01086,C2853,P008,Webcam,2024-02-08,1,89.99,89.99,Refunded,South,Premium
O01087,C4890,P001,Laptop,2024-07-25,4,999.99,3999.96,Pending,South,Standard
O01088,C1065,P004,Headphones,2023-10-30,1,149.99,149.99,Refunded,East,Premium
O01089,C4060,P008,Webcam,2024-12-21,5,89.99,449.95,Completed,West,Standard
O01090,C4235,P007,Monitor,2023-05-22,2,299.99,599.98,Cancelled,West,Basic
O01091,C2576,P001,Laptop,2024-10-10,1,999.99,999.99,Cancelled,Central,Premium
O01092,C3859,P007,Monitor,2023-10-31,3,299.99,899.97,Pending,North,Basic
O01093,C4872,P001,Laptop,2023-12-10,5,999.99,4999.95,Cancelled,North,Premium
O01094,C3535,P006,Mouse,2024-01-28,4,29.99,119.96,Completed,East,Standard
O01095,C3296,P009,Speaker,2023-06-29,1,199.99,199.99,Pending,South,Standard
O01096,C3658,P009,Speaker,2023-09-02,1,199.99,199.99,Refunded,Central,Basic
O01097,C2444,P004,Headphones,2023-08-03,3,149.99,449.97,Cancelled,Central,Basic
O01098,C1259,P005,Keyboard,2024-03-09,1,79.99,79.99,Cancelled,East,Standard
O01099,C4397,P009,Speaker,2024-05-12,5,199.99,999.95,Completed,West,Basic
O01100,C2851,P009,Speaker,2024-06-28,3,199.99,599.97,Cancelled,North,Premium
O01101,C2600,P002,Smartphone,2024-04-13,1,699.99,699.99,Pending,East,Premium
O01102,C1458,P003,Tablet,2023-04-22,3,399.99,1199.97,Pending,West,Premium
O01103,C2200,P009,Speaker,2023-07-29,1,199.99,199.99,Refunded,Central,Premium
O01104,C2818,P006,Mouse,2024-04-30,4,29.99,119.96,Completed,East,Premium
O01105,C4419,P001,Laptop,2023-03-06,2,999.99,1999.98,Cancelled,West,Basic
O01106,C3430,P006,Mouse,2023-12-18,4,29.99,119.96,Refunded,West,Standard
O01107,C1703,P003,Tablet,2024-08-03,3,399.99,1199.97,Cancelled,South,Standard
O01108,C1607,P005,Keyboard,2024-01-16,1,79.99,79.99,Cancelled,East,Standard
O01109,C3915,P010,Charger,2023-06-20,2,49.99,99.98,Cancelled,South,Premium
O01110,C1974,P003,Tablet,2024-12-26,2,399.99,799.98,Completed,North,Standard
O01111,C2066,P003,Tablet,2024-08-11,4,399.99,1599.96,Cancelled,South,Premium
O01112,C2408,P001,Laptop,2024-07-29,3,999.99,2999.97,Pending,East,Standard
O01113,C2235,P003,Tablet,2024-07-06,5,399.99,1999.95,Completed,North,Standard
O01114,C4800,P003,Tablet,2024-05-26,4,399.99,1599.96,Cancelled,South,Premium
O01115,C3651,P009,Speaker,2024-07-13,3,199.99,599.97,Cancelled,West,Standard
O01116,C3984,P003,Tablet,2024-08-10,5,399.99,1999.95,Refunded,East,Basic
O01117,C1571,P008,Webcam,2023-04-26,1,89.99,89.99,Completed,East,Premium
O01118,C2826,P010,Charger,2024-02-16,2,49.99,99.98,Cancelled,North,Standard
O01119,C3389,P010,Charger,2023-02-26,2,49.99,99.98,Pending,East,Premium
O01120,C4479,P002,Smartphone,2023-01-24,5,699.99,3499.95,Refunded,North,Basic
O01121,C2301,P004,Headphones,2024-02-08,4,149.99,599.96,Completed,East,Standard
O01122,C2581,P007,Monitor,2023-06-01,3,299.99,899.97,Cancelled,North,Standard
O01123,C2825,P006,Mouse,2023-12-20,3,29.99,89.97,Completed,South,Basic
O01124,C2182,P007,Monitor,2024-03-30,4,299.99,1199.96,Pending,West,Basic
O01125,C3449,P003,Tablet,2024-02-29,5,399.99,1999.95,Completed,South,Premium
O01126,C2373,P008,Webcam,2023-11-07,5,89.99,449.95,Completed,Central,Standard
O01127,C3616,P001,Laptop,2023-04-01,4,999.99,3999.96,Cancelled,West,Premium
O01128,C4093,P008,Webcam,2024-07-23,5,89.99,449.95,Pending,South,Premium
O01129,C3009,P005,Keyboard,2024-01-26,5,79.99,399.95,Completed,East,Basic
O01130,C4030,P008,Webcam,2023-11-08,5,89.99,449.95,Refunded,South,Premium
O01131,C2229,P003,Tablet,2023-01-03,3,399.99,1199.97,Refunded,North,Basic
O01132,C1734,P005,Keyboard,2024-11-12,4,79.99,319.96,Refunded,South,Premium
O01133,C4975,P005,Keyboard,2023-05-03,4,79.99,319.96,Completed,Central,Basic
O01134,C3316,P010,Charger,2024-01-06,4,49.99,199.96,Refunded,East,Basic
O01135,C2528,P008,Webcam,2024-12-03,1,89.99,89.99,Completed,East,Premium
O01136,C2309,P001,Laptop,2024-08-18,2,999.99,1999.98,Refunded,South,Standard
O01137,C2479,P001,Laptop,2023-06-17,3,999.99,2999.97,Refunded,East,Premium
O01138,C3617,P005,Keyboard,2023-10-24,5,79.99,399.95,Completed,Central,Premium
O01139,C3452,P003,Tablet,2024-10-05,1,399.99,399.99,Pending,Central,Standard
O01140,C3807,P005,Keyboard,2023-11-20,3,79.99,239.97,Cancelled,North,Basic
O01141,C1052,P006,Mouse,2024-08-16,2,29.99,59.98,Pending,Central,Standard
O01142,C2393,P008,Webcam,2024-01-17,4,89.99,359.96,Pending,North,Premium
O01143,C4406,P009,Speaker,2023-06-08,2,199.99,399.98,Pending,Central,Basic
O01144,C3918,P009,Speaker,2024-12-07,5,199.99,999.95,Completed,West,Standard
O01145,C4782,P002,Smartphone,2023-03-20,2,699.99,1399.98,Completed,West,Standard
O01146,C4346,P006,Mouse,2023-11-16,2,29.99,59.98,Refunded,Central,Basic
O01147,C1117,P003,Tablet,2023-12-17,3,399.99,1199.97,Completed,South,Premium
O01148,C2259,P003,Tablet,2024-12-11,2,399.99,799.98,Pending,South,Premium
O01149,C1318,P007,Monitor,2023-03-22,1,299.99,299.99,Completed,West,Standard
O01150,C1134,P004,Headphones,2023-02-13,1,149.99,149.99,Completed,West,Premium
O01151,C2235,P001,Laptop,2023-09-17,1,999.99,999.99,Completed,North,Premium
O01152,C4691,P004,Headphones,2024-09-08,5,149.99,749.95,Pending,South,Basic
O01153,C1596,P001,Laptop,2023-12-26,1,999.99,999.99,Cancelled,Central,Standard
O01154,C4198,P003,Tablet,2023-12-27,5,399.99,1999.95,Pending,Central,Basic
O01155,C4126,P002,Smartphone,2023-03-11,5,699.99,3499.95,Completed,Central,Premium
O01156,C4693,P005,Keyboard,2023-07-16,2,79.99,159.98,Completed,North,Premium
O01157,C3859,P008,Webcam,2024-05-31,3,89.99,269.97,Pending,West,Basic
O01158,C2554,P003,Tablet,2023-04-20,3,399.99,1199.97,Refunded,South,Basic
O01159,C4118,P007,Monitor,2023-08-22,1,299.99,299.99,Cancelled,North,Standard
O01160,C3030,P009,Speaker,2023-04-23,2,199.99,399.98,Cancelled,East,Basic
O01161,C3022,P002,Smartphone,2023-02-11,3,699.99,2099.97,Completed,West,Standard
O01162,C3814,P010,Charger,2024-04-12,3,49.99,149.97,Refunded,South,Basic
O01163,C1773,P005,Keyboard,2024-02-22,4,79.99,319.96,Completed,West,Basic
O01164,C3761,P003,Tablet,2024-01-12,1,399.99,399.99,Refunded,North,Standard
O01165,C1488,P009,Speaker,2024-03-24,1,199.99,199.99,Pending,West,Standard
O01166,C4036,P010,Charger,2024-12-12,1,49.99,49.99,Pending,North,Standard
O01167,C3436,P006,Mouse,2023-07-23,2,29.99,59.98,Refunded,North,Premium
O01168,C4132,P008,Webcam,2024-03-10,3,89.99,269.97,Cancelled,West,Standard
O01169,C2984,P010,Charger,2024-05-02,4,49.99,199.96,Cancelled,South,Standard
O01170,C3004,P002,Smartphone,2023-04-21,3,699.99,2099.97,Refunded,South,Basic
O01171,C4022,P001,Laptop,2023-05-18,1,999.99,999.99,Completed,North,Standard
O01172,C2567,P001,Laptop,2024-11-25,2,999.99,1999.98,Cancelled,South,Standard
O01173,C4113,P010,Charger,2024-09-28,1,49.99,49.99,Completed,Central,Standard
O01174,C3711,P004,Headphones,2024-04-22,3,149.99,449.97,Refunded,West,Basic
O01175,C4315,P009,Speaker,2023-09-25,3,199.99,599.97,Completed,North,Standard
O01176,C2288,P007,Monitor,2023-05-02,4,299.99,1199.96,Refunded,West,Standard
O01177,C3280,P001,Laptop,2023-02-06,2,999.99,1999.98,Cancelled,South,Standard
O01178,C3931,P003,Tablet,2024-03-17,3,399.99,1199.97,Refunded,West,Premium
O01179,C3807,P008,Webcam,2024-08-05,5,89.99,449.95,Refunded,West,Basic
O01180,C2603,P009,Speaker,2023-06-10,1,199.99,199.99,Cancelled,West,Basic
O01181,C4139,P010,Charger,2024-01-22,3,49.99,149.97,Cancelled,East,Premium
O01182,C1525,P010,Charger,2023-01-29,1,49.99,49.99,Cancelled,East,Basic
O01183,C2558,P001,Laptop,2024-08-20,3,999.99,2999.97,Completed,West,Standard
O01184,C1231,P007,Monitor,2024-01-01,3,299.99,899.97,Pending,South,Premium
O01185,C1347,P005,Keyboard,2024-10-25,5,79.99,399.95,Completed,East,Premium
O01186,C3205,P003,Tablet,2023-12-12,1,399.99,399.99,Cancelled,North,Standard
O01187,C3108,P007,Monitor,2024-11-04,5,299.99,1499.95,Refunded,East,Premium
O01188,C1091,P008,Webcam,2024-12-13,5,89.99,449.95,Cancelled,West,Basic
O01189,C1400,P006,Mouse,2024-02-04,5,29.99,149.95,Refunded,North,Basic
O01190,C3034,P004,Headphones,2024-11-22,3,149.99,449.97,Cancelled,South,Basic
O01191,C1826,P006,Mouse,2023-11-03,4,29.99,119.96,Refunded,North,Basic
O01192,C1194,P005,Keyboard,2023-08-08,3,79.99,239.97,Cancelled,Central,Standard
O01193,C3939,P010,Charger,2023-08-20,1,49.99,49.99,Completed,Central,Standard
O01194,C4281,P002,Smartphone,2023-10-07,5,699.99,3499.95,Refunded,West,Premium
O01195,C3067,P002,Smartphone,2023-12-22,3,699.99,2099.97,Cancelled,West,Basic
O01196,C2697,P006,Mouse,2024-07-06,2,29.99,59.98,Refunded,East,Basic
O01197,C1739,P008,Webcam,2024-06-11,5,89.99,449.95,Completed,Central,Premium
O01198,C3706,P008,Webcam,2024-08-13,2,89.99,179.98,Refunded,East,Basic
O01199,C4828,P010,Charger,2024-06-29,4,49.99,199.96,Completed,Central,Premium
O01200,C1984,P008,Webcam,2024-01-09,2,89.99,179.98,Pending,East,Standard
O01201,C3596,P006,Mouse,2024-02-25,1,29.99,29.99,Pending,West,Standard
O01202,C3813,P003,Tablet,2023-10-21,3,399.99,1199.97,Pending,West,Premium
O01203,C1113,P003,Tablet,2023-04-27,2,399.99,799.98,Pending,East,Standard
O01204,C2728,P009,Speaker,2024-05-12,4,199.99,799.96,Completed,South,Premium
O01205,C2058,P003,Tablet,2023-10-07,1,399.99,399.99,Cancelled,Central,Premium
O01206,C4204,P001,Laptop,2024-10-21,4,999.99,3999.96,Completed,North,Premium
O01207,C4551,P010,Charger,2023-11-18,3,49.99,149.97,Completed,West,Standard
O01208,C4863,P002,Smartphone,2024-11-18,4,699.99,2799.96,Pending,South,Premium
O01209,C3137,P009,Speaker,2024-08-07,1,199.99,199.99,Cancelled,West,Premium
O01210,C4166,P010,Charger,2023-09-01,1,49.99,49.99,Cancelled,East,Basic
O01211,C1892,P004,Headphones,2024-02-04,4,149.99,599.96,Pending,North,Premium
O01212,C2672,P005,Keyboard,2023-08-08,4,79.99,319.96,Cancelled,Central,Premium
O01213,C3865,P009,Speaker,2024-05-17,3,199.99,599.97,Completed,East,Basic
O01214,C4945,P008,Webcam,2024-03-09,2,89.99,179.98,Cancelled,South,Standard
O01215,C1086,P006,Mouse,2024-05-01,3,29.99,89.97,Completed,North,Basic
O01216,C3263,P004,Headphones,2024-11-18,3,149.99,449.97,Refunded,East,Basic
O01217,C3190,P006,Mouse,2024-12-18,1,29.99,29.99,Pending,West,Standard
O01218,C2232,P007,Monitor,2023-01-09,3,299.99,899.97,Completed,South,Standard
O01219,C3586,P003,Tablet,2023-08-04,4,399.99,1599.96,Cancelled,West,Premium
O01220,C2929,P002,Smartphone,2023-10-08,4,699.99,2799.96,Refunded,East,Basic
O01221,C3860,P002,Smartphone,2024-03-08,2,699.99,1399.98,Cancelled,Central,Premium
O01222,C3986,P007,Monitor,2023-12-27,5,299.99,1499.95,Cancelled,West,Basic
O01223,C3581,P001,Laptop,2023-01-29,2,999.99,1999.98,Refunded,South,Premium
O01224,C2285,P004,Headphones,2024-02-15,3,149.99,449.97,Completed,North,Premium
O01225,C4469,P009,Speaker,2023-09-13,2,199.99,399.98,Refunded,East,Standard
O01226,C1710,P003,Tablet,2024-05-04,3,399.99,1199.97,Cancelled,East,Premium
O01227,C1745,P007,Monitor,2023-03-28,3,299.99,899.97,Refunded,West,Basic
O01228,C4781,P001,Laptop,2023-08-18,1,999.99,999.99,Pending,North,Standard
O01229,C1203,P005,Keyboard,2023-07-23,2,79.99,159.98,Refunded,Central,Standard
O01230,C1364,P005,Keyboard,2024-09-06,2,79.99,159.98,Cancelled,South,Basic
O01231,C2782,P001,Laptop,2023-05-01,5,999.99,4999.95,Refunded,West,Premium
O01232,C4875,P004,Headphones,2023-08-18,2,149.99,299.98,Cancelled,East,Basic
O01233,C2766,P007,Monitor,2024-05-21,2,299.99,599.98,Pending,Central,Premium
O01234,C1738,P004,Headphones,2023-10-17,4,149.99,599.96,Refunded,South,Premium
O01235,C3530,P005,Keyboard,2023-10-25,2,79.99,159.98,Refunded,South,Standard
O01236,C1042,P008,Webcam,2024-08-19,1,89.99,89.99,Refunded,South,Standard
O01237,C3921,P007,Monitor,2024-12-10,2,299.99,599.98,Refunded,West,Basic
O01238,C1390,P005,Keyboard,2024-09-03,1,79.99,79.99,Completed,North,Standard
O01239,C3483,P008,Webcam,2023-08-29,3,89.99,269.97,Completed,North,Standard
O01240,C2239,P010,Charger,2024-05-31,4,49.99,199.96,Refunded,East,Premium
O01241,C1734,P001,Laptop,2024-07-26,5,999.99,4999.95,Cancelled,South,Basic
O01242,C1540,P006,Mouse,2024-05-19,4,29.99,119.96,Completed,East,Basic
O01243,C2066,P007,Monitor,2024-06-27,2,299.99,599.98,Completed,East,Premium
O01244,C4063,P008,Webcam,2023-05-11,3,89.99,269.97,Cancelled,West,Standard
O01245,C3117,P010,Charger,2023-09-27,3,49.99,149.97,Cancelled,West,Premium
O01246,C3276,P008,Webcam,2023-11-20,2,89.99,179.98,Refunded,North,Premium
O01247,C1750,P001,Laptop,2023-06-02,2,999.99,1999.98,Completed,West,Standard
O01248,C1475,P008,Webcam,2023-06-17,4,89.99,359.96,Refunded,North,Standard
O01249,C2874,P009,Speaker,2024-01-01,4,199.99,799.96,Refunded,North,Basic
O01250,C1383,P002,Smartphone,2023-06-01,3,699.99,2099.97,Pending,East,Premium
O01251,C3307,P009,Speaker,2023-06-22,3,199.99,599.97,Pending,Central,Premium
O01252,C2705,P010,Charger,2024-06-22,2,49.99,99.98,Completed,South,Standard
O01253,C1106,P002,Smartphone,2024-11-24,3,699.99,2099.97,Cancelled,North,Standard
O01254,C4428,P010,Charger,2024-01-18,1,49.99,49.99,Cancelled,South,Premium
O01255,C2859,P008,Webcam,2023-03-25,4,89.99,359.96,Cancelled,Central,Basic
O01256,C3687,P006,Mouse,2023-01-06,1,29.99,29.99,Refunded,East,Basic
O01257,C4535,P003,Tablet,2024-08-05,2,399.99,799.98,Completed,East,Standard
O01258,C4898,P002,Smartphone,2023-02-26,5,699.99,3499.95,Refunded,North,Standard
O01259,C4952,P003,Tablet,2023-09-19,2,399.99,799.98,Refunded,North,Premium
O01260,C4192,P003,Tablet,2023-08-02,4,399.99,1599.96,Refunded,East,Basic
O01261,C2222,P003,Tablet,2024-10-31,1,399.99,399.99,Refunded,West,Basic
O01262,C2470,P010,Charger,2023-11-14,2,49.99,99.98,Completed,East,Basic
O01263,C4626,P008,Webcam,2023-07-24,4,89.99,359.96,Refunded,West,Standard
O01264,C1369,P010,Charger,2024-07-30,4,49.99,199.96,Refunded,East,Basic
O01265,C1380,P007,Monitor,2023-07-10,4,299.99,1199.96,Completed,Central,Standard
O01266,C4812,P004,Headphones,2024-04-19,2,149.99,299.98,Refunded,Central,Basic
O01267,C2190,P009,Speaker,2024-10-24,1,199.99,199.99,Refunded,West,Premium
O01268,C1523,P005,Keyboard,2024-05-04,2,79.99,159.98,Cancelled,South,Basic
O01269,C1195,P005,Keyboard,2024-03-13,5,79.99,399.95,Completed,North,Basic
O01270,C2691,P009,Speaker,2023-04-21,4,199.99,799.96,Completed,West,Basic
O01271,C2043,P005,Keyboard,2024-08-05,3,79.99,239.97,Completed,Central,Premium
O01272,C4220,P008,Webcam,2023-04-27,2,89.99,179.98,Pending,West,Premium
O01273,C2285,P007,Monitor,2023-03-27,3,299.99,899.97,Refunded,West,Basic
O01274,C1864,P006,Mouse,2023-09-29,2,29.99,59.98,Pending,North,Basic
O01275,C2776,P005,Keyboard,2024-09-10,1,79.99,79.99,Completed,North,Standard
O01276,C3686,P001,Laptop,2023-04-30,2,999.99,1999.98,Refunded,West,Basic
O01277,C2240,P010,Charger,2024-02-19,4,49.99,199.96,Cancelled,West,Standard
O01278,C1056,P003,Tablet,2023-03-31,2,399.99,799.98,Pending,North,Premium
O01279,C1857,P004,Headphones,2024-12-13,1,149.99,149.99,Refunded,South,Basic
O01280,C1781,P007,Monitor,2023-09-05,5,299.99,1499.95,Completed,East,Standard
O01281,C1089,P008,Webcam,2023-06-01,4,89.99,359.96,Completed,South,Premium
O01282,C2931,P008,Webcam,2024-12-20,4,89.99,359.96,Completed,West,Basic
O01283,C3332,P004,Headphones,2023-09-06,3,149.99,449.97,Refunded,North,Standard
O01284,C2702,P002,Smartphone,2023-01-09,4,699.99,2799.96,Refunded,Central,Basic
O01285,C2996,P005,Keyboard,2024-07-21,1,79.99,79.99,Refunded,West,Basic
O01286,C1949,P010,Charger,2024-08-28,4,49.99,199.96,Completed,Central,Premium
O01287,C3266,P010,Charger,2024-03-08,3,49.99,149.97,Completed,East,Basic
O01288,C3026,P008,Webcam,2024-03-03,1,89.99,89.99,Cancelled,West,Basic
O01289,C2179,P001,Laptop,2024-03-22,2,999.99,1999.98,Pending,West,Standard
O01290,C1899,P004,Headphones,2024-03-24,5,149.99,749.95,Cancelled,Central,Basic
O01291,C4617,P008,Webcam,2024-11-03,2,89.99,179.98,Cancelled,West,Standard
O01292,C4275,P006,Mouse,2024-11-20,4,29.99,119.96,Pending,Central,Premium
O01293,C1528,P002,Smartphone,2023-10-17,4,699.99,2799.96,Pending,South,Premium
O01294,C4250,P008,Webcam,2024-09-12,1,89.99,89.99,Refunded,West,Standard
O01295,C1192,P004,Headphones,2023-08-29,5,149.99,749.95,Completed,East,Standard
O01296,C4391,P003,Tablet,2024-01-01,2,399.99,799.98,Completed,North,Standard
O01297,C1928,P002,Smartphone,2024-03-16,5,699.99,3499.95,Completed,Central,Premium
O01298,C4214,P005,Keyboard,2024-05-13,3,79.99,239.97,Cancelled,North,Basic
O01299,C3475,P003,Tablet,2023-10-01,5,399.99,1999.95,Completed,North,Standard
O01300,C4201,P002,Smartphone,2024-04-13,1,699.99,699.99,Completed,Central,Premium
O01301,C3580,P002,Smartphone,2024-06-03,2,699.99,1399.98,Completed,South,Standard
O01302,C4121,P005,Keyboard,2023-06-10,4,79.99,319.96,Refunded,North,Premium
O01303,C4355,P006,Mouse,2024-10-24,3,29.99,89.97,Pending,North,Premium
O01304,C2004,P007,Monitor,2024-03-25,1,299.99,299.99,Refunded,East,Standard
O01305,C2089,P003,Tablet,2024-06-01,1,399.99,399.99,Cancelled,West,Standard
O01306,C4085,P004,Headphones,2024-10-06,2,149.99,299.98,Refunded,South,Premium
O01307,C4678,P007,Monitor,2024-03-15,4,299.99,1199.96,Refunded,Central,Basic
O01308,C1596,P001,Laptop,2024-01-06,4,999.99,3999.96,Completed,Central,Premium
O01309,C2645,P006,Mouse,2023-03-28,3,29.99,89.97,Pending,West,Premium
O01310,C4696,P001,Laptop,2024-02-07,2,999.99,1999.98,Completed,Central,Standard
O01311,C4578,P007,Monitor,2024-03-05,5,299.99,1499.95,Cancelled,East,Standard
